500.017334	.013436
500.258422	.013485
500.499511	.013754
500.740599	.013748
500.981688	.013639
501.222776	.013702
501.463864	.013311
501.704953	.0131
501.946041	.012971
502.187130	.011259
502.428218	.011034
502.669306	.013053
502.910395	.014
503.151483	.014008
503.392572	.013754
503.633660	.01362
503.874748	.013547
504.115837	.013519
504.356925	.013663
504.598014	.01369
504.839102	.01377
505.080190	.014023
505.321279	.014212
505.562367	.01413
505.803456	.014009
506.044544	.013998
506.285632	.013855
506.526721	.013792
506.767809	.012981
507.008898	.012228
507.249986	.013077
507.491074	.013826
507.732163	.013871
507.973251	.013941
508.214340	.014073
508.455428	.01406
508.696517	.0142
508.937605	.014153
509.178693	.014088
509.419782	.01411
509.660870	.014187
509.901959	.014242
510.143047	.014048
510.384135	.013766
510.625224	.013754
510.866312	.013895
511.107401	.0139
511.348489	.01414
511.589577	.014331
511.830666	.014285
512.071754	.014207
512.312843	.014306
512.553931	.014279
512.795019	.014434
513.036108	.014558
513.277196	.014336
513.518285	.014275
513.759373	.01426
514.000461	.014108
514.241550	.013908
514.482638	.013978
514.723727	.014361
514.964815	.014259
515.205903	.014191
515.446992	.014434
515.688080	.01446
515.929169	.014307
516.170257	.014259
516.411345	.014233
516.652434	.013294
516.893522	.012727
517.134611	.013763
517.375699	.01426
517.616787	.013836
517.857876	.013395
518.098964	.013875
518.340053	.014372
518.581141	.014558
518.822229	.014672
519.063318	.014501
519.304406	.013974
519.545495	.012943
519.786583	.013228
520.027671	.014321
520.268760	.014569
520.509848	.014491
520.750937	.014438
520.992025	.014462
521.233114	.014691
521.474202	.014874
521.715290	.015087
521.956379	.015097
522.197467	.014843
522.438556	.014702
522.679644	.014832
522.920732	.014757
523.161821	.014698
523.402909	.014855
523.643998	.014777
523.885086	.014798
524.126174	.014778
524.367263	.014746
524.608351	.014873
524.849440	.014796
525.090528	.014595
525.331616	.01461
525.572705	.014516
525.813793	.013201
526.054882	.012072
526.295970	.013404
526.537058	.014687
526.778147	.015009
527.019235	.014945
527.260324	.014997
527.501412	.015163
527.742500	.015174
527.983589	.015127
528.224677	.015014
528.465766	.01508
528.706854	.015112
528.947942	.015006
529.189031	.014902
529.430119	.014781
529.671208	.01488
529.912296	.014797
530.153384	.014735
530.394473	.015075
530.635561	.015087
530.876650	.014871
531.117738	.014924
531.358826	.015093
531.599915	.015161
531.841003	.015282
532.082092	.015364
532.323180	.01527
532.564268	.015317
532.805357	.015258
533.046445	.015057
533.287534	.015083
533.528622	.015065
533.769710	.014986
534.010799	.014951
534.251887	.01496
534.492976	.014984
534.734064	.015043
534.975153	.015085
535.216241	.01498
535.457329	.015105
535.698418	.015167
535.939506	.01484
536.180595	.014681
536.421683	.014831
536.662771	.014916
536.903860	.014997
537.144948	.015236
537.386037	.015374
537.627125	.015331
537.868213	.015249
538.109302	.015288
538.350390	.015316
538.591479	.015255
538.832567	.015405
539.073655	.015544
539.314744	.01515
539.555832	.014666
539.796921	.014821
540.038009	.015198
540.279097	.01539
540.520186	.015438
540.761274	.015387
541.002363	.015235
541.243451	.015139
541.484539	.015117
541.725628	.015212
541.966716	.015233
542.207805	.015331
542.448893	.015365
542.689981	.015382
542.931070	.015335
543.172158	.015324
543.413247	.015285
543.654335	.01531
543.895423	.015424
544.136512	.015409
544.377600	.015315
544.618689	.015426
544.859777	.0156
545.100865	.015426
545.341954	.014947
545.583042	.014941
545.824131	.015224
546.065219	.015272
546.306307	.014888
546.547396	.014966
546.788484	.015399
547.029573	.01545
547.270661	.01532
547.511750	.01531
547.752838	.015229
547.993926	.015149
548.235015	.015459
548.476103	.015662
548.717192	.015368
548.958280	.015358
549.199368	.015567
549.440457	.015481
549.681545	.015262
549.922634	.01486
550.163722	.014848
550.404810	.015186
550.645899	.015148
550.886987	.015264
551.128076	.015466
551.369164	.01545
551.610252	.015492
551.851341	.015594
552.092429	.015743
552.333518	.015629
552.574606	.015441
552.815694	.015583
553.056783	.01559
553.297871	.015741
553.538960	.015796
553.780048	.015622
554.021136	.015589
554.262225	.015509
554.503313	.015246
554.744402	.015277
554.985490	.015438
555.226578	.015531
555.467667	.0155
555.708755	.01544
555.949844	.015512
556.190932	.015576
556.432020	.01561
556.673109	.015955
556.914197	.015892
557.155286	.015493
557.396374	.015343
557.637462	.015322
557.878551	.015519
558.119639	.015856
558.360728	.016064
558.601816	.016068
558.842904	.015979
559.083993	.015835
559.325081	.015509
559.566170	.015368
559.807258	.015678
560.048346	.015819
560.289435	.015812
560.530523	.01589
560.771612	.015979
561.012700	.015902
561.253789	.015732
561.494877	.01579
561.735965	.015705
561.977054	.015652
562.218142	.015761
562.459231	.01575
562.700319	.01556
562.941407	.015704
563.182496	.015925
563.423584	.015896
563.664673	.015993
563.905761	.016114
564.146849	.016054
564.387938	.015924
564.629026	.015931
564.870115	.015978
565.111203	.015811
565.352291	.015588
565.593380	.015674
565.834468	.016063
566.075557	.016173
566.316645	.016218
566.557733	.016356
566.798822	.01643
567.039910	.016084
567.280999	.015719
567.522087	.01576
567.763175	.015966
568.004264	.016229
568.245352	.01614
568.486441	.015922
568.727529	.015974
568.968617	.015977
569.209706	.015669
569.450794	.015683
569.691883	.016027
569.932971	.016287
570.174059	.016446
570.415148	.016437
570.656236	.016412
570.897325	.016265
571.138413	.015928
571.379501	.01594
571.620590	.016193
