499.535156	.76062
500.499510	.76075
501.463863	.76272
502.428217	.76361
503.392571	.76235
504.356924	.76077
505.321278	.76038
506.285631	.7605
507.249985	.75986
508.214339	.75977
509.178692	.76126
510.143046	.7623
511.107399	.76211
512.071753	.76241
513.036106	.76346
514.000460	.76405
514.964814	.76391
515.929167	.76386
516.893521	.76453
517.857874	.76562
518.822228	.76648
519.786582	.76613
520.750935	.76485
521.715289	.765
522.679642	.76676
523.643996	.76715
524.608349	.76553
525.572703	.76488
526.537057	.76657
527.501410	.76884
528.465764	.76969
529.430117	.76831
530.394471	.76653
531.358825	.76672
532.323178	.76775
533.287532	.76754
534.251885	.76728
535.216239	.76896
536.180593	.77119
537.144946	.77213
538.109300	.77271
539.073653	.77329
540.038007	.77331
541.002360	.77346
541.966714	.77476
542.931068	.77743
543.895421	.77973
544.859775	.78031
545.824128	.78012
546.788482	.77947
547.752836	.77886
548.717189	.77934
549.681543	.77997
550.645896	.77963
551.610250	.77912
552.574603	.77962
553.538957	.78067
554.503311	.78197
555.467664	.78404
556.432018	.786
557.396371	.78666
558.360725	.78632
559.325079	.78644
560.289432	.78745
561.253786	.78824
562.218139	.78871
563.182493	.78928
564.146846	.78991
565.111200	.79079
566.075554	.79205
567.039907	.7931
568.004261	.79385
568.968614	.79518
569.932968	.79675
570.897322	.79741
571.861675	.79746
572.826029	.79787
573.790382	.79911
574.754736	.80128
575.719090	.80319
576.683443	.80279
577.647797	.80135
578.612150	.80186
579.576504	.80365
580.540857	.80433
581.505211	.80381
582.469565	.80388
583.433918	.80521
584.398272	.80659
585.362625	.80801
586.326979	.80965
587.291333	.81036
588.255686	.81058
589.220040	.81149
590.184393	.81259
591.148747	.81294
592.113100	.81253
593.077454	.81262
594.041808	.81366
595.006161	.81451
595.970515	.81474
596.934868	.81523
597.899222	.81663
598.863576	.8183
599.827929	.81906
600.792283	.81916
601.756636	.81969
602.720990	.82065
603.685343	.82151
604.649697	.8223
605.614051	.8231
606.578404	.82414
607.542758	.8257
608.507111	.82735
609.471465	.82816
610.435819	.828
611.400172	.82826
612.364526	.82946
613.328879	.83045
614.293233	.83128
615.257587	.83278
616.221940	.83411
617.186294	.83475
618.150647	.83548
619.115001	.83606
620.079354	.83646
621.043708	.83696
622.008062	.83702
622.972415	.83715
623.936769	.8384
624.901122	.84025
625.865476	.84163
626.829830	.84228
627.794183	.84222
628.758537	.84193
629.722890	.84233
630.687244	.84281
631.651597	.84267
632.615951	.84342
633.580305	.84548
634.544658	.84658
635.509012	.84604
636.473365	.84579
637.437719	.84634
638.402073	.84619
639.366426	.84522
640.330780	.84479
641.295133	.84505
642.259487	.84502
643.223841	.84451
644.188194	.84415
645.152548	.84408
646.116901	.8439
647.081255	.84356
648.045608	.84291
649.009962	.84224
649.974316	.84264
650.938669	.8435
651.903023	.84317
652.867376	.84209
653.831730	.84217
654.796084	.84353
655.760437	.84427
656.724791	.84387
657.689144	.8436
658.653498	.84419
659.617851	.84509
660.582205	.84538
661.546559	.84536
662.510912	.84604
663.475266	.8475
664.439619	.84879
665.403973	.84844
666.368327	.84113
667.332680	.81684
668.297034	.79544
669.261387	.81127
670.225741	.83077
671.190094	.8396
672.154448	.84146
673.118802	.8403
674.083155	.83842
675.047509	.83689
676.011862	.83535
676.976216	.83408
677.940570	.83356
678.904923	.83332
679.869277	.83289
680.833630	.83209
681.797984	.83107
682.762338	.83028
683.726691	.82967
684.691045	.82901
685.655398	.82825
686.619752	.82747
687.584105	.82697
688.548459	.827
689.512813	.82715
690.477166	.82681
691.441520	.82606
692.405873	.82561
693.370227	.82549
694.334581	.825
695.298934	.824
696.263288	.82303
697.227641	.82213
698.191995	.82075
699.156348	.81882
700.120702	.8164
701.085056	.81377
702.049409	.81128
703.013763	.80828
703.978116	.80473
704.942470	.80131
705.906824	.79734
706.871177	.79186
707.835531	.78545
708.799884	.77858
709.764238	.77033
710.728591	.75997
711.692945	.74775
712.657299	.73351
713.621652	.7158
714.586006	.69187
715.550359	.65717
716.514713	.60451
717.479067	.5278
718.443420	.44001
719.407774	.3879
720.372127	.41299
721.336481	.49337
722.300835	.5724
723.265188	.62466
724.229542	.65405
725.193895	.66671
726.158249	.66385
727.122602	.64312
728.086956	.59834
729.051310	.52947
730.015663	.46606
730.980017	.46054
731.944370	.52863
732.908724	.62461
733.873078	.69891
734.837431	.74161
735.801785	.76461
736.766138	.7778
737.730492	.78595
738.694845	.79142
739.659199	.79535
740.623553	.79829
741.587906	.80035
742.552260	.80128
743.516613	.80129
744.480967	.80124
745.445321	.80176
746.409674	.80249
747.374028	.80269
748.338381	.80217
749.302735	.80132
750.267088	.80066
751.231442	.80056
752.195796	.80057
753.160149	.79996
754.124503	.79908
755.088856	.79863
756.053210	.79851
757.017564	.79831
757.981917	.79795
758.946271	.79741
759.910624	.79672
760.874978	.79612
761.839332	.79561
762.803685	.79518
763.768039	.79516
764.732392	.79538
765.696746	.79529
766.661099	.79499
767.625453	.7947
768.589807	.79402
769.554160	.79321
770.518514	.79285
771.482867	.7926
772.447221	.79208
773.411575	.79156
774.375928	.79132
775.340282	.79117
776.304635	.79088
777.268989	.79041
778.233342	.78956
779.197696	.7884
780.162050	.78767
781.126403	.78746
782.090757	.78685
783.055110	.78585
784.019464	.78522
784.983818	.7849
785.948171	.78455
786.912525	.78407
787.876878	.78343
788.841232	.78288
789.805586	.78241
790.769939	.78154
791.734293	.78016
792.698646	.77877
793.663000	.77782
794.627353	.77702
795.591707	.77593
796.556061	.7748
797.520414	.77416
798.484768	.77399
