499.535156	.0010058
500.499510	.0019006
501.463863	.0009729
502.428217	.0012759
503.392571	.0013024
504.356924	.0010126
505.321278	.0018592
506.285631	.0021638
507.249985	.003022
508.214339	.0038839
509.178692	.0028825
510.143046	.0014688
511.107399	.0007506
512.071753	.0010671
513.036106	.0017536
514.000460	.0019706
514.964814	.001323
515.929167	.0007118
516.893521	.0011039
517.857874	.0022553
518.822228	.0040695
519.786582	.0055864
520.750935	.0054104
521.715289	.0049526
522.679642	.0060099
523.643996	.007282
524.608349	.0072842
525.572703	.0065484
526.537057	.006599
527.501410	.0077189
528.465764	.008547
529.430117	.0083587
530.394471	.007754
531.358825	.0072282
532.323178	.0068038
533.287532	.0063778
534.251885	.0058903
535.216239	.0052582
536.180593	.0046444
537.144946	.0043076
538.109300	.0043903
539.073653	.0045553
540.038007	.004357
541.002360	.0037024
541.966714	.0031689
542.931068	.0030504
543.895421	.0026545
544.859775	.001935
545.824128	.0024725
546.788482	.0029954
547.752836	.0022777
548.717189	.0008189
549.681543	-.0003309
550.645896	-.0007501
551.610250	-.0004273
552.574603	.0006258
553.538957	.001566
554.503311	.0015341
555.467664	.0003596
556.432018	.0000155
557.396371	.0009612
558.360725	.0018648
559.325079	.0015982
560.289432	.000165
561.253786	.0007591
562.218139	.0011478
563.182493	.0016808
564.146846	.0015063
565.111200	.0017958
566.075554	.0019422
567.039907	.001821
568.004261	.0023974
568.968614	.0028513
569.932968	.0019163
570.897322	.0006405
571.861675	.0003605
572.826029	.0007993
573.790382	.0010284
574.754736	.0011082
575.719090	.0012074
576.683443	.0016765
577.647797	.0017941
578.612150	.0013238
579.576504	.0015011
580.540857	.0022086
581.505211	.0021711
582.469565	.0015906
583.433918	.0006696
584.398272	.0006981
585.362625	.0013949
586.326979	.0011363
587.291333	.0006295
588.255686	.000928
589.220040	.0014457
590.184393	.0018893
591.148747	.0021821
592.113100	.002021
593.077454	.0013949
594.041808	.0008017
595.006161	.0004667
595.970515	.0008806
596.934868	.0010748
597.899222	.0005171
598.863576	.0009193
599.827929	.0020582
600.792283	.0019793
601.756636	.000846
602.720990	.0000496
603.685343	.0002935
604.649697	.0007332
605.614051	.0011521
606.578404	.0014738
607.542758	.0017047
608.507111	.0013254
